id;nature;couleur;nb_places;date_realisation;observations;meta_insee;meta_siren;meta_datcreat;meta_datmaj;meta_datsupp;meta_source;meta_actif;meta_resolution_spatiale;meta_licence;meta_observations;meta_genealogie;nom_fic;lamb93_x;lamb93_y;gps_x_long;gps_y_lat;latitude;longitude
81;festival;gris;5;20181210;;84007;218400075;20190424105527;20190424105527;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;Licence ouverte / Open licence : lO / Ol (Etalab);;;84007-veloArceaux;844743.8533982361;6318204.834757643;4.803157771440104;43.94797199520357;43.94797199520357;4.803157771440104
82;festival;gris;3;20181217;;84007;218400075;20190424105527;20190424105527;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;Licence ouverte / Open licence : lO / Ol (Etalab);;;84007-veloArceaux;844743.8533982361;6318193.945123422;4.80315467413727;43.94787401800559;43.94787401800559;4.80315467413727
83;festival;gris;6;20181217;;84007;218400075;20190424105527;20190424105527;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;Licence ouverte / Open licence : lO / Ol (Etalab);;;84007-veloArceaux;844904.6849190324;6318038.558419735;4.8051133001908;43.9464428919105;43.9464428919105;4.8051133001908
84;festival;gris;2;20190311;;84007;218400075;20190424105527;20190424105527;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;Licence ouverte / Open licence : lO / Ol (Etalab);;;84007-veloArceaux;845736.9042727358;6318384.723138326;4.815575952346593;43.949385731786066;43.949385731786066;4.815575952346593
85;festival;bleu;5;20180827;;84007;218400075;20190424110017;20190424110017;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;Licence ouverte / Open licence : lO / Ol (Etalab);;;84007-veloArceaux;844923.3229468331;6317016.503423321;4.805054399653342;43.937243370586735;43.937243370586735;4.805054399653342
86;Temporaire;;6;20180827;;84007;218400075;20190424110017;20190424110017;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;Licence ouverte / Open licence : lO / Ol (Etalab);;;84007-veloArceaux;844182.5136957694;6317236.285560138;4.79589288270433;43.93937280937105;43.93937280937105;4.79589288270433
87;Temporaire;;9;20180924;;84007;218400075;20190424111225;20190424111225;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;Licence ouverte / Open licence : lO / Ol (Etalab);;;84007-veloArceaux;845356.5000311647;6316876.508798775;4.810407864491122;43.935894567786995;43.935894567786995;4.810407864491122
88;Temporaire;;3;20181009;;84007;218400075;20190424111225;20190424111225;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;Licence ouverte / Open licence : lO / Ol (Etalab);;;84007-veloArceaux;846869.7403557396;6316683.846039488;4.829192911044139;43.9338473170013;43.9338473170013;4.829192911044139
89;festival;bleu;4;;;84007;218400075;20190424111810;20190424111810;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;Licence ouverte / Open licence : lO / Ol (Etalab);;;84007-veloArceaux;846589.5416906023;6315861.678655835;4.825467733209337;43.92650851854621;43.92650851854621;4.825467733209337
90;festival;bleu;3;;;84007;218400075;20190424111810;20190424111810;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;Licence ouverte / Open licence : lO / Ol (Etalab);;;84007-veloArceaux;846463.787356959;6316031.200942406;4.823951036177874;43.928059881890576;43.928059881890576;4.823951036177874
91;festival;bleu;3;;;84007;218400075;20190424111810;20190424111810;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;Licence ouverte / Open licence : lO / Ol (Etalab);;;84007-veloArceaux;847385.2179448535;6315548.706380019;4.835282097484968;43.92352670422393;43.92352670422393;4.835282097484968
92;festival;bleu;4;20190122;;84007;218400075;20190424111810;20190424111810;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;Licence ouverte / Open licence : lO / Ol (Etalab);;;84007-veloArceaux;848216.1808023009;6316339.670773308;4.845855921258561;43.93046877619011;43.93046877619011;4.845855921258561
